full_route_case_id,scope,pollutant_name,pollutant_category,tool_id,route_id,optional_route,path_id,path_rank_within_case,path_depth,compound_node_id_path,compound_smiles_canonical_path,compound_inchikey_path,edge_id_path,edge_score_raw_path,edge_score_semantics_path,path_score_raw,path_score_semantics,path_status,stopped_reason,simple_path_valid,has_repeated_node_id,has_repeated_smiles_canonical,has_repeated_edge_id,contains_parent_copy_edge,contains_source_self_loop_edge,restricted_answer_key_read,scoring_performed
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp01,1,4,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00008"", ""FR-BBD3-CAND-c0141__n00004"", ""FR-BBD3-CAND-c0141__n00011""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""ClC1C=CCC(Cl)C1Cl"", ""ClC1C=CCCC1Cl"", ""ClC1CCCCC1Cl""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DPMAWGACEOEKEO-UHFFFAOYSA-N"", ""XMRSWQWOEAGAPO-UHFFFAOYSA-N"", ""GZEZIBFVJYNETN-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00008"", ""FR-BBD3-CAND-c0141__e00019"", ""FR-BBD3-CAND-c0141__e00011""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp02,2,4,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00008"", ""FR-BBD3-CAND-c0141__n00004"", ""FR-BBD3-CAND-c0141__n00017""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""ClC1C=CCC(Cl)C1Cl"", ""ClC1C=CCCC1Cl"", ""ClC1CC=CCC1""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DPMAWGACEOEKEO-UHFFFAOYSA-N"", ""XMRSWQWOEAGAPO-UHFFFAOYSA-N"", ""NCDVDTXDSDVLPL-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00008"", ""FR-BBD3-CAND-c0141__e00019"", ""FR-BBD3-CAND-c0141__e00017""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp03,3,4,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00008"", ""FR-BBD3-CAND-c0141__n00004"", ""FR-BBD3-CAND-c0141__n00021""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""ClC1C=CCC(Cl)C1Cl"", ""ClC1C=CCCC1Cl"", ""ClC1C=CCCC1""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DPMAWGACEOEKEO-UHFFFAOYSA-N"", ""XMRSWQWOEAGAPO-UHFFFAOYSA-N"", ""LNGQLHZIYFQUIR-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00008"", ""FR-BBD3-CAND-c0141__e00019"", ""FR-BBD3-CAND-c0141__e00022""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp04,4,4,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00008"", ""FR-BBD3-CAND-c0141__n00004"", ""FR-BBD3-CAND-c0141__n00024""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""ClC1C=CCC(Cl)C1Cl"", ""ClC1C=CCCC1Cl"", ""C1=CCCCC1""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DPMAWGACEOEKEO-UHFFFAOYSA-N"", ""XMRSWQWOEAGAPO-UHFFFAOYSA-N"", ""HGCIXCUEYOPUTN-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00008"", ""FR-BBD3-CAND-c0141__e00019"", ""FR-BBD3-CAND-c0141__e00025""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp05,5,4,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00008"", ""FR-BBD3-CAND-c0141__n00004"", ""FR-BBD3-CAND-c0141__n00026""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""ClC1C=CCC(Cl)C1Cl"", ""ClC1C=CCCC1Cl"", ""OC1C=CC(Cl)C(Cl)C1""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DPMAWGACEOEKEO-UHFFFAOYSA-N"", ""XMRSWQWOEAGAPO-UHFFFAOYSA-N"", ""ZNVGYTPFMBCVTG-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00008"", ""FR-BBD3-CAND-c0141__e00019"", ""FR-BBD3-CAND-c0141__e00027""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp06,6,4,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00008"", ""FR-BBD3-CAND-c0141__n00004"", ""FR-BBD3-CAND-c0141__n00027""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""ClC1C=CCC(Cl)C1Cl"", ""ClC1C=CCCC1Cl"", ""OC1CC=CC(Cl)C1Cl""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DPMAWGACEOEKEO-UHFFFAOYSA-N"", ""XMRSWQWOEAGAPO-UHFFFAOYSA-N"", ""BPSCISMBUYRCGZ-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00008"", ""FR-BBD3-CAND-c0141__e00019"", ""FR-BBD3-CAND-c0141__e00028""]","[1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp07,7,3,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00003"", ""FR-BBD3-CAND-c0141__n00010""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl"", ""OC1CC(Cl)C(Cl)C(Cl)C1Cl""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DOMHZVJNLCAZSA-UHFFFAOYSA-N"", ""JZRRNHONSBWJRX-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00003"", ""FR-BBD3-CAND-c0141__e00010""]","[1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp08,8,3,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00003"", ""FR-BBD3-CAND-c0141__n00015""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl"", ""OC1C=CC(Cl)C(Cl)C1Cl""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DOMHZVJNLCAZSA-UHFFFAOYSA-N"", ""PEUIZJGYLKLPJH-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00003"", ""FR-BBD3-CAND-c0141__e00015""]","[1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp09,9,3,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00003"", ""FR-BBD3-CAND-c0141__n00023""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl"", ""O=C1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DOMHZVJNLCAZSA-UHFFFAOYSA-N"", ""OVNYAIGTBBMGAQ-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00003"", ""FR-BBD3-CAND-c0141__e00024""]","[1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0141,scope_b_v0_3_candidate,gamma-Hexachlorocyclohexane,halogenated_compound,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0141__sp10,10,3,"[""FR-BBD3-CAND-c0141__n00000"", ""FR-BBD3-CAND-c0141__n00001"", ""FR-BBD3-CAND-c0141__n00003"", ""FR-BBD3-CAND-c0141__n00025""]","[""Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl"", ""ClC1CC(Cl)C(Cl)C(Cl)C1Cl"", ""OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl"", ""OC1C(Cl)CC(Cl)C(Cl)C1Cl""]","[""JLYXXMFPNIAWKQ-GNIYUCBRSA-N"", ""SCTBPPSXYXJCFE-UHFFFAOYSA-N"", ""DOMHZVJNLCAZSA-UHFFFAOYSA-N"", ""YJQLSAFGDJERDH-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0141__e00001"", ""FR-BBD3-CAND-c0141__e00003"", ""FR-BBD3-CAND-c0141__e00026""]","[1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,frontier_empty,True,False,False,False,False,False,False,False
FR-BBD3-CAND-c0257,scope_b_v0_3_candidate,Cyromazine (N-Cyclopropylmelamine),other_eawag_bbd_xenobiotic,envipath_prediction,envipath_bbd_rules_multistep,False,FR-BBD3-CAND-c0257__sp01,1,6,"[""FR-BBD3-CAND-c0257__n00000"", ""FR-BBD3-CAND-c0257__n00001"", ""FR-BBD3-CAND-c0257__n00004"", ""FR-BBD3-CAND-c0257__n00009"", ""FR-BBD3-CAND-c0257__n00012"", ""FR-BBD3-CAND-c0257__n00017"", ""FR-BBD3-CAND-c0257__n00021""]","[""Nc1nc(N)nc(NC2CC2)n1"", ""Nc1nc(O)nc(NC2CC2)n1"", ""Oc1nc(O)nc(NC2CC2)n1"", ""Oc1nc(O)nc(O)n1"", ""NC(=O)NC(N)=O"", ""NC(=O)NC(=O)O"", ""NC(=O)O""]","[""LVQDKIWDGQRHTE-UHFFFAOYSA-N"", ""YWSPFJMRXWALBW-UHFFFAOYSA-N"", ""BLNVGTGPKHCQME-UHFFFAOYSA-N"", ""ZFSLODLOARCGLH-UHFFFAOYSA-N"", ""OHJMTUPIZMNBFR-UHFFFAOYSA-N"", ""AVWRKZWQTYIKIY-UHFFFAOYSA-N"", ""KXDHJXZQYSOELW-UHFFFAOYSA-N""]","[""FR-BBD3-CAND-c0257__e00001"", ""FR-BBD3-CAND-c0257__e00004"", ""FR-BBD3-CAND-c0257__e00010"", ""FR-BBD3-CAND-c0257__e00016"", ""FR-BBD3-CAND-c0257__e00021"", ""FR-BBD3-CAND-c0257__e00027""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability"", ""multi_generation_edge_probability""]",1.0,path_probability_product,simple_acyclic_path,max_depth_reached,True,False,False,False,False,False,False,False
